  598.520,6    ,    25,   51.40.150.100,  116.130.236.84, 46354,  1094,     62.40.98.58,    62.40.124.45,      62.40.96.1,  3221, 11537,   639,   600,    7200,  378000
12775.613,6    ,    25,   51.40.150.109,  116.130.236.94, 49812,  1094,     62.40.98.58,    62.40.124.45,      62.40.96.1,  3221, 11537,   639,   600,    1800,  109200
    0.000,6    ,    25,df01:34..fff::52,15fd:c6..9a:f43d,    53, 48895,::ffff:..0.98.58,              ::,      62.40.96.1,  3221, 13238,   638,   600,     300,  340500
21591.168,6    ,    25,    51.40.150.96,  116.130.236.69, 45250,  1094,     62.40.98.58,    62.40.124.45,      62.40.96.1,  3221, 11537,   639,   600,    4500,  242400
   97.386,17   ,    25,     51.40.50.86,    219.85.40.37, 41834,  6727,     62.40.98.58,     62.40.97.12,      62.40.96.1,  3221,  1299,   638,   600,     600,  873000
    0.786,6    ,    25,    51.40.150.99,   66.187.191.30, 39333,  4080,     62.40.98.58,   62.40.124.158,      62.40.96.1,  3221,   513,   639,   600,     900, 1350000
    0.000,6    ,     8,  51.237.242.154,    82.52.38.115,   443, 25321,     62.40.98.73,      62.40.97.5,     62.40.96.12,   766,  6461,   656,   613,     300,   12000
   12.425,6    ,     8,    51.239.206.0,    90.117.224.6,    80, 43808,     62.40.98.73,   62.40.125.169,     62.40.96.12,   766, 27750,   614,   613,    1500, 2250000
  178.350,6    ,     8,  51.238.133.191,  232.136.60.178,  4561,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  2906,   656,   611,    1200,   62400
1193998.106,17   ,     8,  50.244.214.190,    48.114.97.19,  3009, 10001,     62.40.98.73,    62.40.124.30,     62.40.96.12,   766,  2852,   614,   613,    6300,  579600
    0.000,6    ,     8,   104.92.114.12,  203.248.181.86, 32868,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766, 16509,   656,   611,     300,   80400
    0.000,6    ,     8,    97.170.76.20,  193.105.63.180, 49313,  5938,     62.40.98.73,     62.40.97.12,     62.40.96.12,   766, 20773,   656,   613,     300,   19200
   56.689,17   ,     8,  104.140.116.84,    118.142.16.3,  9287,  9108,     62.40.98.73,   62.40.124.198,     62.40.96.12,   766,   786,   614,   613,     900,   37800
    0.000,6    ,     8,   51.237.182.29,   214.101.50.32, 41016,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     300,   27000
   12.430,6    ,     8,   92.174.69.198, 214.106.100.249,    80, 13793,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,    3600, 4963200
   88.899,6    ,     8,    92.131.30.67,   238.141.25.35, 61446,    80,     62.40.98.73,      62.40.97.5,     62.40.96.12,   766,   714,   656,   613,    4800,  249600
    2.344,6    ,     8,   51.237.131.35,   214.90.86.214, 55188,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     600,   33300
   50.085,6    ,     8, 171.183.189.182,   232.136.61.73, 59388,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  2906,   656,   611,    1200,  210900
    0.000,6    ,     8,   104.140.206.1, 245.251.161.225, 57623,   443,     62.40.98.73,     62.40.97.16,     62.40.96.12,   766, 20940,   656,   613,     300,   78600
    0.000,6    ,     8,   51.237.186.30, 182.201.240.190,  2110,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     300,  444000
   71.132,6    ,     8,  110.177.218.28, 253.108.113.166, 20026,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     300,   12000
  299.162,6    ,     8,  51.109.151.202,   58.143.160.74, 20469, 37208,     62.40.98.73,    62.40.124.45,     62.40.96.12,   766, 11537,   614,   613,    5400, 8100000
    0.000,6    ,     8, 110.153.182.195,  203.243.192.90,   443, 36429,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766, 16509,   656,   611,     300,   15600
1193996.116,17   ,     8,  50.244.214.190,  131.81.105.239,  3007, 10001,     62.40.98.73,   62.40.124.130,     62.40.96.12,   766,  2603,   614,   613,    4200,  386400
    0.000,6    ,     8,    97.170.75.40,  163.252.254.29, 40794, 18333,     62.40.98.73,      62.40.97.5,     62.40.96.12,   766, 13285,   656,   613,     300,   18000
    0.000,6    ,     8,  51.236.148.255,  182.201.163.35, 57284,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     300,  426000
    0.000,6    ,     8,   51.236.67.191,    214.66.12.94,  3389, 64201,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     300,  351600
    0.000,6    ,     8,    97.170.75.40,   204.17.62.123, 37059,  8333,     62.40.98.73,     62.40.97.11,     62.40.96.12,   766, 12876,   656,   613,     300,   15600
    0.000,6    ,     8,   51.237.182.29,   60.206.57.231, 43365,    80,     62.40.98.73,     62.40.97.12,     62.40.96.12,   766, 33438,   656,   613,     300,   18000
  167.626,6    ,     8,   51.237.145.34,  232.136.60.170, 10546,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  2906,   656,   611,    1200,   48000
    0.000,17   ,    12,  51.244.217.235,  167.236.206.16,   123, 39796,    62.40.98.107,     62.40.97.12,     62.40.96.17,  1930,  1299,   614,   566,     300,   22800
    0.000,6    ,    12,   51.244.16.252,    98.140.0.220, 11647,   443,    62.40.98.104,      62.40.97.5,     62.40.96.17,  1930, 32934,   614,   625,     300,   53400
    0.000,1    ,    12,    51.245.85.82,    54.84.92.237,     0,  11.0,    62.40.98.104,    62.40.124.45,     62.40.96.17,  1930, 11537,   600,   625,     300,   16800
    0.449,6    ,    12,   51.245.37.170, 100.192.218.188, 50048,   443,    62.40.98.107,     62.40.97.12,     62.40.96.17,  1930, 15133,   614,   566,     900,   42000
    0.000,6    ,    12,  51.245.215.148,  232.136.63.104, 11100,   443,    62.40.98.107,     62.40.97.16,     62.40.96.17,  1930,  2906,   614,   566,     300,   15600
    5.347,6    ,    12,   49.112.94.190, 224.237.186.115, 63156,   443,    62.40.98.104,      62.40.97.5,     62.40.96.17,  1930, 32934,   614,   625,     600,  870000
    0.000,6    ,    12,  51.245.152.214,    203.1.196.44, 60818,   443,    62.40.98.104,      62.40.97.5,     62.40.96.17,  1930, 16509,   614,   625,     300,  224700
    0.000,6    ,    12,  51.245.215.148,  203.23.158.206, 11001,    80,    62.40.98.107,     62.40.97.12,     62.40.96.17,  1930,  1299,   614,   566,     300,   12300
  465.805,6    ,    12,   51.244.227.62,  69.220.104.153,  4040,   443,    62.40.98.107,     62.40.97.12,     62.40.96.17,  1930,  9009,   614,   566,    1500,   60000
   54.352,6    ,    12,   51.245.64.217,      180.7.19.3, 35470,   443,    62.40.98.107,     62.40.97.12,     62.40.96.17,  1930,  1299,   614,   566,     600,   31200
    0.000,6    ,    12,    51.245.171.9,    98.140.0.222, 60091,   443,    62.40.98.104,      62.40.97.5,     62.40.96.17,  1930, 32934,   614,   625,     300,  191100
